book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,llm_judgment,marker_type,analysis_level
당송팔대가문초구양수6,5,56,後不知其所終이라,c8ed244dabd428d2,이라,라,微絶之斷,False,라,L2
주역전의(상),1520,4534,物有飾而後能亨이라,b73479f9c6de0b6e,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,74,255,典實이라,51c8d021b8812705,이라,라,微絶之斷,False,라,L2
당송팔대가문초소식5,158,539,狂惑失所措라,c36a64e1c0d9f400,라,라,微絶之斷,False,라,L2
논어집주,1968,6108,斯所感者深矣라,e900004c3d42098b,라,라,微絶之斷,False,라,L2
당송팔대가문초유종원2,207,1012,是又不可爲美觀也라,226fe288d10b977f,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수1,516,2528,其可納四也라,fc4fe2a533f4ed86,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,342,2235,嗚呼哀哉라,55dfbda976f6778d,라,라,微絶之斷,True,라,L2
자치통감강목4,796,1862,三年이라,f8064137e3f270b5,이라,라,微絶之斷,True,라,L2
시경집전(상),293,711,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
당송팔대가문초왕안석1,281,1375,否也라,69a391caf76443ab,라,라,微絶之斷,True,라,L2
당송팔대가문초소순1,232,1509,吁라,24e5a6656c0e001e,라,라,微絶之斷,True,라,L2
춘추좌씨전1,462,2338,秋 七月이라,adf1b85f64a7ea08,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수1,470,2352,然於後患不免也라,64759716475a9dfd,라,라,微絶之斷,True,라,L2
시경집전(하),2646,5882,或曰 藏之深也라,f9d2342fe74fe556,라,라,微絶之斷,True,라,L2
당송팔대가문초소식3,283,1112,聖人以爲不重則不可以變이라,016717063de4c44e,이라,라,微絶之斷,True,라,L2
주역전의(상),1939,5772,故曰畜牝牛吉也라,4db74ade70b71f05,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,59,477,質因此獲免이라,9fd869ae4d75255b,이라,라,微絶之斷,True,라,L2
시경집전(상),1110,2584,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원1,299,1818,故賓軍之事 宜無與校大라,8261685e041ea7a6,라,라,微絶之斷,True,라,L2
주역전의(상),1137,3456,足以發上下之志也라,b67cea8dd6372e5b,라,라,微絶之斷,True,라,L2
시경집전(하),2669,5928,交龍曰旂라,89a70d9df847d9d8,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,494,1966,嗚呼라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
논어집주,1571,5027,夫子欲其知所本也라,afdb235adff76dea,라,라,微絶之斷,True,라,L2
시경집전(하),2482,5503,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
시경집전(하),481,1064,興而比也라,8bddbc833a8e8a91,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,95,707,故曰齒脫而兒不知라,e7855b33c693c625,라,라,微絶之斷,False,라,L2
당송팔대가문초유종원1,66,511,無任疑懼之甚이라,ea1a7504c419f401,이라,라,微絶之斷,True,라,L2
당송팔대가문초소철3,197,1077,嗟夫라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
시경집전(하),2165,4817,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
시경집전(상),2754,6390,比也라,920e5bbdbbf3601f,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,559,2536,天子曰咨라,1c9cff2a22258913,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,262,968,故爲江淮兩浙荊湖發運使之治所라,4ad135358475f370,라,라,微絶之斷,True,라,L2
당송팔대가문초소철3,278,1508,嗟夫라,24e5a6656c0e001e,라,라,微絶之斷,True,라,L2
시경집전(상),2398,5564,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
자치통감강목3,577,1387,六年이라,9beedda5274082e1,이라,라,微絶之斷,True,라,L2
자치통감강목2,582,1538,不戰而下者三十餘城이라,e6eeb914e0460d90,이라,라,微絶之斷,False,라,L2
주역전의(하),699,2083,贊姤之時與姤之義至大也라,53b220b8decf81af,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,84,636,嗟乎라,df2132c55e071020,라,라,微絶之斷,False,라,L2
시경집전(상),1869,4250,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
주역전의(상),841,2610,故爲小畜이라,a16fcf3cbf347931,이라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,349,2291,直道是陳이라,6c2afdb34bf27711,이라,라,微絶之斷,False,라,L2
자치통감강목1,430,1132,三十一年이라,080875ae300f1a83,이라,라,微絶之斷,True,라,L2
춘추좌씨전4,309,988,必無人焉故也라,2cf7c68f7653fdf4,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,329,2114,富天祿이라,a81dc2ad307ee8fe,이라,라,微絶之斷,False,라,L2
시경집전(하),1790,4027,言王者干祿而得百福이라,b3fca95deba8f93d,이라,라,微絶之斷,True,라,L2
당송팔대가문초소식3,195,751,是天下知其不可也라,3baad6f82d145236,라,라,微絶之斷,True,라,L2
서경집전(상),494,2743,屈原曰 人窮則反本이라,a4382ad80fc8280c,이라,라,微絶之斷,False,라,L2
자치통감강목1,362,906,楚宣王良夫元年이라,98d5fe850ea2fb7d,이라,라,微絶之斷,True,라,L2
시경집전(상),85,272,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,210,1208,愈少公十九歲라,98f1bec5e0c324f4,라,라,微絶之斷,True,라,L2
예기집설대전2,1342,1923,此時祝先歸而肅虞祭之尸矣라,117b1fd081cf09df,라,라,微絶之斷,True,라,L2
당송팔대가문초소식3,162,626,嗟夫라,929d826ce8c25342,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,522,2321,而淸厥身이라,787ebd033f569e66,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,600,2782,有勞有勤이라,f6632dbf45b1cb39,이라,라,微絶之斷,True,라,L2
서경집전(상),650,3320,惟相與以及沈溺而已라,abaded1e20d684a8,라,라,微絶之斷,True,라,L2
당송팔대가문초한유1,18,91,然於中亦不無工而未至者라,45fe00872894d81b,라,라,微絶之斷,True,라,L2
맹자집주,1565,5208,曹交問也라,6456712e71b06289,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수4,252,1204,情詞嗚咽이라,303634d5ecce5af7,이라,라,微絶之斷,True,라,L2
맹자집주,2064,6394,山曲曰嵎라,1988ee86f8088101,라,라,微絶之斷,True,라,L2
시경집전(하),1154,2509,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,261,1513,然亦多雋辭라,cab5fd2354b319bd,라,라,微絶之斷,True,라,L2
시경집전(상),306,738,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
서경집전(하),287,1107,嗚呼라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
시경집전(상),667,1533,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,581,2665,有摧必折이라,f8c5aa211a92ab0a,이라,라,微絶之斷,True,라,L2
자치통감강목7,973,1341,五年이라,5aaa5e8374ff72e3,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,272,1831,嗚呼라,b5830bc7354f4e3d,라,라,微絶之斷,False,라,L2
주역전의(상),1730,5148,故利涉大川이라,ccd50c655990367e,이라,라,微絶之斷,True,라,L2
논어집주,1245,4083,樊遲麤鄙近利라,91da24ed42ffd601,라,라,微絶之斷,True,라,L2
시경집전(상),2511,5825,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수1,233,1363,此其不可者二也라,64d4660ca526b64c,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,194,1102,女子九人이라,a724965a24ccb25b,이라,라,微絶之斷,True,라,L2
시경집전(상),2165,4982,比也라,920e5bbdbbf3601f,라,라,微絶之斷,False,라,L2
논어집주,1354,4371,子貢能言이라,80d71a998aeb8d65,이라,라,微絶之斷,True,라,L2
당송팔대가문초소철2,321,1760,悲夫라,41c0bcc69589a8e9,라,라,微絶之斷,False,라,L2
당송팔대가문초증공1,502,2799,故坐未嘗以爲尊師之禮也라,8e0d684b6f14788e,라,라,微絶之斷,True,라,L2
시경집전(하),2899,6405,興也라,132140857a360a8c,라,라,微絶之斷,False,라,L2
서경집전(상),663,3356,古我先后 旣勞乃祖乃父라,07a1e21e5faa2822,라,라,微絶之斷,True,라,L2
서경집전(상),223,1512,舟行水曰浮라,5dd54ff0e5891172,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,165,969,君泣語其徒曰 吾所爲止於是라,ae6614adba646b41,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,384,2700,〈謹狀〉이라,43117526142433f7,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수1,88,626,然則非惡事也라,e25ff4ab9ec781dc,라,라,微絶之斷,True,라,L2
당송팔대가문초소철2,37,199,鳴呼라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
주역전의(하),1235,3754,歸妹之所以凶也라,52254a60793f9df5,라,라,微絶之斷,True,라,L2
시경집전(하),2909,6428,時蓋修之라,4fcb0c13754e39fd,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,262,1520,由是謗行於上而不及於下라,d1b58f4b0a6a63dd,라,라,微絶之斷,False,라,L2
자치통감강목4,1531,3508,三年이라,4f3bdef2ca940f6e,이라,라,微絶之斷,True,라,L2
시경집전(상),1858,4221,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
시경집전(하),2063,4615,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
예기집설대전1,522,1641,要之以治賤者爲之主라.,1d4aef836bba1feb,라,라,微絶之斷,True,라,L2
시경집전(하),581,1289,或曰 興也라,4d9d489bc0d3e0e8,라,라,微絶之斷,False,라,L2
시경집전(하),751,1611,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
시경집전(하),26,55,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
춘추좌씨전2,610,1938,秦穆之不爲盟主也宜哉라,0392e7c5511e3a08,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,431,1749,帝曰噫歟라,713e6ad7b31442ac,라,라,微絶之斷,False,라,L2
시경집전(하),963,2106,或曰擧首貌라,01fff640f778ca4a,라,라,微絶之斷,False,라,L2
당송팔대가문초증공1,532,3008,大公至正之道而已矣라,96867b6843fe852a,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,13,54,鈷鉧潭在西山西라,dd9cd5343c13b7c9,라,라,微絶之斷,False,라,L2
자치통감강목1,267,758,是爲安王이라,8df86ac8a1ee89be,이라,라,微絶之斷,False,라,L2
시경집전(상),803,1867,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,26,91,嗚呼라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
서경집전(하),873,3268,嗚呼라,4f67f843f796c704,라,라,微絶之斷,False,라,L2
시경집전(상),2024,4596,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
당송팔대가문초유종원1,71,541,不宣이라,fc6a5c0d1922ca05,이라,라,微絶之斷,True,라,L2
주역전의(하),536,1616,故戒所利在貞正也라,7a29f56ad975ab8f,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,198,744,不宣이라,fc6a5c0d1922ca05,이라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,289,1563,雖其父母之心亦皆然이라,3c56b62f96eeaa18,이라,라,微絶之斷,True,라,L2
당송팔대가문초유종원1,153,1043,僕避師名久矣라,ca218910750d545f,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,149,688,余故取焉이라,eb865e81723e499a,이라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,393,2762,我生而留라,2182269a71294ccc,라,라,微絶之斷,True,라,L2
예기집설대전2,468,673,所以必當行賻禮也라,e47d8eeb65f9c7b7,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,252,1395,古未嘗有也라,9a972f179031363c,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,306,2257,明日果來라,15629782fffe5f9c,라,라,微絶之斷,False,라,L2
시경집전(상),1912,4364,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,532,2381,由學而知라,5775260e221deb11,라,라,微絶之斷,True,라,L2
주역전의(하),1486,4484,皆所以合其散이라,5eef4ae215a16d22,이라,라,微絶之斷,True,라,L2
예기집설대전1,726,2283,此後朝見則有常禮矣라.,d33e3ffff4a3e210,라,라,微絶之斷,True,라,L2
당송팔대가문초왕안석1,437,1928,遒勁이라,90305e1b924d82e9,이라,라,微絶之斷,True,라,L2
당송팔대가문초소식3,194,737,嗟夫라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
시경집전(상),1874,4274,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,431,1760,不遑居中이라,300ac8486d5cd324,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,455,1854,在汚全潔이라,27e5ac0830523a98,이라,라,微絶之斷,False,라,L2
당송팔대가문초소식3,83,308,嗚呼라,5c7f7a6dd9bd7fe5,라,라,微絶之斷,False,라,L2
논어집주,733,2606,大哉라,f0c691d8bb9bc890,라,라,微絶之斷,False,라,L2
주역전의(상),1757,5212,故宜艱難其事而由貞正之道라,1bd6823c749e5f81,라,라,微絶之斷,True,라,L2
시경집전(상),2089,4729,比而興也라,22a7f95b5be302d1,라,라,微絶之斷,True,라,L2
당송팔대가문초소철2,13,68,悲夫라,929d826ce8c25342,라,라,微絶之斷,False,라,L2
시경집전(상),1021,2385,此詩疑亦前篇婦人所作이라,a76a85a4a4aad7da,이라,라,微絶之斷,True,라,L2
시경집전(상),2345,5438,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,329,1241,然奢終不以括爲能也라,0b1bec94c6c3e63e,라,라,微絶之斷,True,라,L2
시경집전(하),1779,4004,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
논어집주,2030,6298,七尺曰仞이라,19e03b529cc64e56,이라,라,微絶之斷,True,라,L2
당송팔대가문초소식5,445,1631,嗚呼라,24e5a6656c0e001e,라,라,微絶之斷,True,라,L2
시경집전(하),3083,6869,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원1,130,919,還答不悉이라,33b21917ed96ed41,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,477,1889,是春秋之志爾라,32da6fed4ddbcebb,라,라,微絶之斷,True,라,L2
시경집전(하),2229,4968,維申及甫 維周之翰이라,3168a44da73c45c8,이라,라,微絶之斷,False,라,L2
당송팔대가문초소순1,132,830,論樂之旨非是라,29002bbcc6f62c73,라,라,微絶之斷,True,라,L2
자치통감강목4,1434,3293,後元元年이라,9c0382e905954e5e,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,552,2172,嗚呼라,69c0d46eb718e43e,라,라,微絶之斷,False,라,L2
시경집전(상),1069,2499,或曰 施羅州車上也라,547863a0fdd0ed59,라,라,微絶之斷,False,라,L2
시경집전(상),732,1690,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
자치통감강목1,369,919,顯王元年이라,a9ece9c91873be3a,이라,라,微絶之斷,True,라,L2
시경집전(상),2249,5185,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,254,1408,紹述諱宗師라,b3c08a03fe46d911,라,라,微絶之斷,True,라,L2
시경집전(상),1987,4513,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
주역전의(상),1475,4405,以卦才言也라,4a9ce4f21ac38ca4,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,421,2418,汪君徒深望予也라,5c9a42c16d04ac1d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,490,2106,一其初終이라,0dcc81d956ef6540,이라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,340,1850,朝廷未嘗不聽用而著之於法이라,615f5b2caa86d984,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,106,794,弘昭大懼라,3c1d62f4a87b6d5e,라,라,微絶之斷,True,라,L2
시경집전(상),2600,5995,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,143,488,嗚呼라,b5830bc7354f4e3d,라,라,微絶之斷,False,라,L2
춘추좌씨전4,265,806,君子以吳爲不弔라,803d6d518be0c1d5,라,라,微絶之斷,True,라,L2
당송팔대가문초한유1,237,1166,當必異其所好惡無疑也라,d12cdef265873a34,라,라,微絶之斷,True,라,L2
시경집전(상),2161,4971,比也라,920e5bbdbbf3601f,라,라,微絶之斷,True,라,L2
시경집전(상),2474,5746,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
시경집전(상),1432,3275,比也라,920e5bbdbbf3601f,라,라,微絶之斷,True,라,L2
주역전의(상),104,523,此只是彖辭라,e2667948d9e1943b,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,318,2025,豪士歔欷라,6aa4bf4ab64e513b,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,13,111,嗚呼라,69c0d46eb718e43e,라,라,微絶之斷,False,라,L2
당송팔대가문초왕안석2,448,2418,吳氏其先自姬出이라,11ced6da050fb961,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,218,1425,甚哉라,3cadfc439c512407,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수1,120,817,此臣所謂葬則爲便者也라,903f0d73ac5f74ed,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,121,743,伏惟少賜省察이라,ef056b7dcd6040d3,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수2,228,856,僕天資不好而彊爲之라,0f0428b41b424f3b,라,라,微絶之斷,False,라,L2
시경집전(상),396,938,以恩相信曰任이라,241b17fbf5bb511f,이라,라,微絶之斷,False,라,L2
시경집전(하),4,10,軍士怨於久役이라,59c1a24167bf1c6c,이라,라,微絶之斷,True,라,L2
시경집전(하),1108,2419,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,455,1876,以有其豐이라,82044d6458531f9c,이라,라,微絶之斷,False,라,L2
주역전의(상),458,1545,復明亨義라,eb1696a9db59ce9c,라,라,微絶之斷,True,라,L2
시경집전(상),1118,2601,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
당송팔대가문초소순1,170,1086,此同姓諸侯王之例也라,289dc72bc5d1f1b4,라,라,微絶之斷,True,라,L2
시경집전(하),224,484,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
시경집전(하),420,916,興也라,132140857a360a8c,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,243,1350,環行遂植兮止暴殘이라,6221eb3f3b938d30,이라,라,微絶之斷,False,라,L2
춘추좌씨전1,807,2994,秋七月이라,adf1b85f64a7ea08,이라,라,微絶之斷,False,라,L2
시경집전(하),2194,4887,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
논어집주,340,1197,放言易라,360a74102dc83f72,라,라,微絶之斷,False,라,L2
당송팔대가문초증공1,488,2724,自可栖之來居至於此 蓋十年矣라,e760b8a1702b3460,라,라,微絶之斷,False,라,L2
당송팔대가문초유종원2,370,2577,嗚呼哀哉라,cbb31ce5b7306b47,라,라,微絶之斷,False,라,L2
시경집전(하),2490,5521,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
서경집전(하),104,420,垂衣拱手而天下自治矣라,f3bf131d60f9a25b,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,300,1112,典刑之文이라,8d55fa1c689c3fb9,이라,라,微絶之斷,True,라,L2
자치통감강목6,66,137,永始元年이라,cd440a20b509d474,이라,라,微絶之斷,False,라,L2
자치통감강목5,828,1922,四年이라,0279a16ee3f265cf,이라,라,微絶之斷,False,라,L2
주역전의(하),170,483,釋利貞之義而極言之라,1f41e90316b3d689,라,라,微絶之斷,False,라,L2
당송팔대가문초유종원2,368,2541,嗚呼哀哉라,cbb31ce5b7306b47,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,617,2896,周旋屈伸이라,a8090996ba1d183f,이라,라,微絶之斷,False,라,L2
자치통감강목1,459,1244,三十七年이라,d387ff7953261014,이라,라,微絶之斷,True,라,L2
시경집전(상),1850,4201,興也라,132140857a360a8c,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수2,535,2101,甚哉라,e482746ceebb0b2d,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수4,225,1073,悲咽이라,6b1bca6618ff4f52,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수1,292,1659,深透人情國體之言이라,3f21fd5876c4ffda,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수4,85,416,蓋世未嘗用其術爾라,12eb4afa2a895df3,라,라,微絶之斷,False,라,L2
당송팔대가문초소식5,407,1507,嗚呼噫嘻라,4eebfcb20f552ede,라,라,微絶之斷,False,라,L2
자치통감강목1,377,931,七年이라,fda12ca7ed6bfb71,이라,라,微絶之斷,False,라,L2
당송팔대가문초소철2,114,657,悲夫라,4ad4bdb3e46545de,라,라,微絶之斷,False,라,L2
시경집전(하),2485,5509,賦也라,8ee2540f4365747d,라,라,微絶之斷,False,라,L2
논어집주,1045,3458,藏貨財曰府라,9c4c3711b3312eff,라,라,微絶之斷,True,라,L2
당송팔대가문초소식5,158,545,與一手目同이라,898b9352b4736cbd,이라,라,微絶之斷,False,라,L2
당송팔대가문초소식5,309,1204,烏(嗚)乎悲夫라,929d826ce8c25342,라,라,微絶之斷,False,라,L2
시경집전(상),2299,5330,興也라,132140857a360a8c,라,라,微絶之斷,False,라,L2
시경집전(상),2064,4675,興也라,132140857a360a8c,라,라,微絶之斷,False,라,L2
자치통감강목5,18,39,實勇士也라,6e1c89c27cdf5ef1,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,617,2888,名發聲馳라,4822dc5121becf81,라,라,微絶之斷,False,라,L2
시경집전(상),218,560,賦也라,8ee2540f4365747d,라,라,微絶之斷,True,라,L2
논어집주,1575,5036,說見第四篇이라,21fee288e3f61027,이라,라,微絶之斷,True,라,L2
당송팔대가문초소식3,271,1072,嗚呼라,24e5a6656c0e001e,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수2,328,1231,嗚呼라,b5830bc7354f4e3d,라,라,微絶之斷,False,라,L2
