seed,book_name,paragraph_id,category,pred_count,gold_count,pred_join,gold_join
6,당송팔대가문초한유3,40,normalization_only,10,10,"원화(元和) 초년에 재덕(才德)이 뛰어난 인재(人才)를 모을 때에 공을 불러 이부원외랑(吏部員外郞)에 제수하였고, 얼마 되지 않아 직방낭중(職方郞中) 지제고(知制誥)에 임명하였다.
왕공의 벗이 죄를 얻어 축출된 뒤로는 그 집안의 친척이나 지인(知人)들도 그 집 앞을 지날 적이면 목을 움츠리고 감히 바라보지도 못하였는데, 왕공은 홀로 가서 형편과 안부를 물었으며, 벗을 위해 계획하고 논의하여 벗의 억울함을 풀어주었다.
이로 인해 외직(外職)으로 나가 협주자사(峽州刺史)가 되었다가 여주자사(廬州刺史)로 전직(轉職)되었는데, 부임하기 전에 모친상(母親喪)을 당하였다.
상기(喪期)를 마친 뒤에 또 무주자사(婺州刺史)에 임명되었다.
이때 역병(疫病)과 가뭄이 심하여 사람들이 거의 다 죽게 되었는데, 왕공은 부임하자마자 여러 방법으로 구활(救活)하였다.
드디어 비가 내리고 역병도 진정되어 몇 년 전에 비해 민간의 생활이 완전히 회복되었다.
황제의 사자(使者)가 순시(巡視)를 나오자, 사람들이 길을 가득 메울 정도로 많이 나와서 사자를 맞이해 왕공의 공덕(功德)을 칭송하였다.
사자가 이 일을 구체적으로 아뢰니, 황제께서는 즉시 공에게 추가로 금자(金紫)의 관위(官位)를 내리셨다.
소주자사(蘇州刺史)로 옮겨가서는 가옥(家屋)의 형태를 변경하여 불이 번지는 것을 끊고, 송강(松江)에 제방을 쌓아 길을 만들어서 길이 막혀 생기는 피해를 없앴다.
가을과 여름에 부세를 징수할 때에는 직접 문서를 만들어 사람들에게 기한을 정해주어, 관리(官吏)가 찾아가지 않아도 백성이 스스로 와서 바치게 하니, 정사(政事)의 성적이 천하의 자사(刺史) 중에 으뜸이었다.","원화(元和) 초년에 재덕(才德)이 뛰어난 인재(人才)를 모을 때에 공을 불러 이부원외랑(吏部員外郞)에 제수하였고, 얼마 되지 않아 직방낭중(職方郞中) 지제고(知制誥)에 임명하였다.
왕공의 벗이 죄를 얻어 축출된 뒤로는 그 집안의 친척이나 지인(知人)들도 그 집 앞을 지날 적이면 목을 움츠리고 감히 바라보지도 못하였는데, 왕공은 홀로 가서 형편과 안부를 물었으며, 벗을 위해 계획하고 논의하여 벗의 억울함을 풀어주었다.
이로 인해 외직(外職)으로 나가 협주자사(峽州刺史)가 되었다가 여주자사(廬州刺史)로 전직(轉職)되었는데, 부임하기 전에 모친상(母親喪)을 당하였다.
상기(喪期)를 마친 뒤에 또 무주자사(婺州刺史)에 임명되었다.
이때 역병(疫病)과 가뭄이 심하여 사람들이 거의 다 죽게 되었는데, 왕공은 부임하자마자 여러 방법으로 구활(救活)하였다.
드디어 비가 내리고 역병도 진정되어 몇 년 전에 비해 민간의 생활이 완전히 회복되었다.
황제의 사자(使者)가 순시(巡視)를 나오자, 사람들이 길을 가득 메울 정도로 많이 나와서 사자를 맞이해 왕공의 공덕(功德)을 칭송하였다.
사자가 이 일을 구체적으로 아뢰니, 황제께서는 즉시 공에게 추가로 금자(金紫)의 관위(官位)를 내리셨다. 
소주자사(蘇州刺史)로 옮겨가서는 가옥(家屋)의 형태를 변경하여 불이 번지는 것을 끊고, 송강(松江)에 제방을 쌓아 길을 만들어서 길이 막혀 생기는 피해를 없앴다.
가을과 여름에 부세를 징수할 때에는 직접 문서를 만들어 사람들에게 기한을 정해주어, 관리(官吏)가 찾아가지 않아도 백성이 스스로 와서 바치게 하니,  정사(政事)의 성적이 천하의 자사(刺史) 중에 으뜸이었다."
6,예기집설대전2,255,whitespace_only,7,7,"자류(子柳)의 어머니가 죽자 자석(子碩)이 상사(喪事)의 기물을 마련할 것을 청하였다.
자류(子柳)가 말하기를 “〈재물이 없는데〉 무엇을 가지고 하겠느냐? ”라고 하자, 자석이 말하기를 “청컨대 서제(庶弟)의 어머니를 팝시다. ”라고 하였다.
자류가 말하기를 “어떻게 남의 어머니를 팔아서 자기의 어머니를 장사(葬事)지낼 수 있겠느냐?
안 될 말이다. ”라고 하였다.
이미 장사를 지내고 나서 자석이 부의(賻儀)로 들어온 재물 중에 남은 것을 가지고 제기(祭器)를 장만하려고 하자, 자류가 말하였다.
“안 된다.
내 듣자하니 군자는 상사(喪事)로 인해 생긴 재화로 집안을 이롭게 하지 않는다고 하니, 여러 형제들 중에 가난한 자에게 나누어주도록 하자. ”","자류(子柳)의 어머니가 죽자 자석(子碩)이 상사(喪事)의 기물을 마련할 것을 청하였다.
자류(子柳)가 말하기를 “〈재물이 없는데〉 무엇을 가지고 하겠느냐? ”라고 하자, 
자석이 말하기를 “청컨대 서제(庶弟)의 어머니를 팝시다. ”라고 하였다. 
자류가 말하기를 “어떻게 남의 어머니를 팔아서 자기의 어머니를 장사(葬事)지낼 수 있겠느냐?
안 될 말이다. ”라고 하였다.
이미 장사를 지내고 나서 자석이 부의(賻儀)로 들어온 재물 중에 남은 것을 가지고 제기(祭器)를 장만하려고 하자,  자류가 말하였다. “안 된다.
내 듣자하니 군자는 상사(喪事)로 인해 생긴 재화로 집안을 이롭게 하지 않는다고 하니,  여러 형제들 중에 가난한 자에게 나누어주도록 하자. ”"
6,예기집설대전2,519,whitespace_only,9,8,"정현(鄭玄)의 주(註)에 ≪국어(國語)≫를 인용하여 사자(使者)가 공자(公子) 집(縶)이라는 것을 알 수 있으니, 집의 자가 자현(子顯)이다.
그러므로 현(顯)을 현(韅)으로 읽어야 한다.
상례(喪禮)에 먼저 이마를 조아린 뒤에 절을 하는 것을 성배(成拜)라고 하는데, 후사(後嗣)가 된 사람이 성배하는 것은 조문한 예(禮)의 정중함에 감사를 드리기 위한 것이다.
그런데 지금 공자는 아직 후사가 되지 못한 까닭에 성배하지 못한 것이다.
애부(愛父)는 그 아버지를 애통해한다는 말과 같다.
사사로이 사자(使者)와 더불어 말하지 않은 것은 귀국하려는 뜻이 없었기 때문이니, 이는 이익을 멀리한 것이다.
아버지를 사랑하고 이익을 멀리함은 모두 인자(仁者)의 일이다.
그렇기 때문에 그를 일컬어 “어질구나.
공자(公子) 중이(重耳)여! ”라고 한 것이다.","정현(鄭玄)의 주(註)에 ≪국어(國語)≫를 인용하여 사자(使者)가 공자(公子) 집(縶)이라는 것을 알 수 있으니, 집의 자가 자현(子顯)이다.
그러므로 현(顯)을 현(韅)으로 읽어야 한다.
상례(喪禮)에 먼저 이마를 조아린 뒤에 절을 하는 것을 성배(成拜)라고 하는데, 후사(後嗣)가 된 사람이 성배하는 것은 조문한 예(禮)의 정중함에 감사를 드리기 위한 것이다.
그런데 지금 공자는 아직 후사가 되지 못한 까닭에 성배하지 못한 것이다.
애부(愛父)는 그 아버지를 애통해한다는 말과 같다.
사사로이 사자(使者)와 더불어 말하지 않은 것은 귀국하려는 뜻이 없었기 때문이니,  이는 이익을 멀리한 것이다.
아버지를 사랑하고 이익을 멀리함은 모두 인자(仁者)의 일이다.
그렇기 때문에 그를 일컬어 “어질구나. 공자(公子) 중이(重耳)여! ”라고 한 것이다. "
6,예기집설대전2,661,normalization_only,1,1,이조(李調)가 임금을 가까이 모시는 친숙한 신하가 되었으면서 한 번 마시고 한 번 먹는 것을 탐하여 임금이 예(禮)를 어기는 잘못을 잊어버렸기 때문에 그에게 벌주(罰酒)를 마시게 한 것이라는 말이다.,이조(李調)가 임금을 가까이 모시는 친숙한 신하가 되었으면서 한 번 마시고 한 번 먹는 것을 탐하여 임금이 예(禮)를 어기는 잘못을 잊어버렸기 때문에 그에게 벌주(罰酒)를 마시게 한 것이라는 말이다. 
6,자치통감강목1,18,whitespace_only,11,12,"금화각본(金華刻本)에 실려 있는 왕로재(王魯齋) 백(栢)의 후어(後語) 《자치통감강목(資治通鑑綱目)》이 후학(後學)들에게 도움을 준 것이 오래되었다.
이과재(李果齋)(이방자(李方子))의 후어(後語)에 “저서(著書)의 범례(凡例)와 입언(立言)의 이동(異同)은 또 그 뒤에 나열해 붙였다. ”라고 하였다.
그런데 이 말은 있었지만 이 글은 보지 못하였다.
50여 년이 지났으므로 그 상세한 사정을 알 수 없어서 일찍이 책을 어루만지며 한숨 쉬면서 이에 대하여 생각을 하지 않음이 없었다.
아, 춘추필법(春秋筆法)이 끊어져 사법(史法)이 무너졌으므로 사마온공(司馬溫公)이 옛일을 거울삼아 세 제후(諸侯)가 참명(僭命)한 것을 처음으로 삼았는데,
이로부터 권모(權謀)와 변사(變詐)하는 습속이 날로 심해져서 군사(軍士)를 파묻고 나라를 멸망시키며 정통(正統)을 간섭하고 종족(宗族)을 주멸(誅滅)하는 것이 서로 이어 분주히 하여 흥폐(興廢)와 이합(離合)이 1, 362년 동안이나 어지러웠으니 그 실마리가 매우 많았다.
주자(朱子)가 혈구(絜矩)의 도(道)를 미루고 권형(權衡)의 붓에 붙여서 큰 글자로 쓴 강(綱)과 두 줄로 분주(分註)한 목(目)이 서로 섞여 있어서 경전(經傳)의 체제를 갖추었는데, 사마천(司馬遷) 이래로 처음 있는 일이었다.
진실로 발범(發凡)과 석례(釋例)로 하나의 이치를 꿰뚫어 말하지 않았다면 술작(述作)의 뜻을 누가 밝히고, 권선징악(勸善懲惡)의 뜻을 누가 구분하며,
대경대법(大經大法)이 천륜(天倫)을 부지하고 인욕(人欲)을 막아 백왕(百王)의 궤도(軌度)를 닦아서 만세(萬世)의 준승(準繩)이 되는 것을 어찌 직서(直書)하고 숨기지 않는 실상에서 드러내었겠는가.
이것이 어찌 글줄을 찾고 글자를 세며 억지로 찾는 자가 그 비슷한 것을 얻을 수 있겠는가.
후학(後學)이 크게 한스러운 것이 마땅하다.","금화각본(金華刻本)에 실려 있는 왕로재(王魯齋) 백(栢)의 후어(後語)
《자치통감강목(資治通鑑綱目)》이 후학(後學)들에게 도움을 준 것이 오래되었다.
이과재(李果齋)(이방자(李方子))의 후어(後語)에 “저서(著書)의 범례(凡例)와 입언(立言)의 이동(異同)은 또 그 뒤에 나열해 붙였다. ”라고 하였다.
그런데 이 말은 있었지만 이 글은 보지 못하였다.
50여 년이 지났으므로 그 상세한 사정을 알 수 없어서 일찍이 책을 어루만지며 한숨 쉬면서 이에 대하여 생각을 하지 않음이 없었다.
아, 춘추필법(春秋筆法)이 끊어져 사법(史法)이 무너졌으므로 사마온공(司馬溫公)이 옛일을 거울삼아 세 제후(諸侯)가 참명(僭命)한 것을 처음으로 삼았는데,
이로부터 권모(權謀)와 변사(變詐)하는 습속이 날로 심해져서 군사(軍士)를 파묻고 나라를 멸망시키며 정통(正統)을 간섭하고 종족(宗族)을 주멸(誅滅)하는 것이 서로 이어 분주히 하여 흥폐(興廢)와 이합(離合)이 1, 362년 동안이나 어지러웠으니 그 실마리가 매우 많았다.
주자(朱子)가 혈구(絜矩)의 도(道)를 미루고 권형(權衡)의 붓에 붙여서 큰 글자로 쓴 강(綱)과 두 줄로 분주(分註)한 목(目)이 서로 섞여 있어서 경전(經傳)의 체제를 갖추었는데, 사마천(司馬遷) 이래로 처음 있는 일이었다.
진실로 발범(發凡)과 석례(釋例)로 하나의 이치를 꿰뚫어 말하지 않았다면 술작(述作)의 뜻을 누가 밝히고, 권선징악(勸善懲惡)의 뜻을 누가 구분하며,
대경대법(大經大法)이 천륜(天倫)을 부지하고 인욕(人欲)을 막아 백왕(百王)의 궤도(軌度)를 닦아서 만세(萬世)의 준승(準繩)이 되는 것을 어찌 직서(直書)하고 숨기지 않는 실상에서 드러내었겠는가.
이것이 어찌 글줄을 찾고 글자를 세며 억지로 찾는 자가 그 비슷한 것을 얻을 수 있겠는가.
후학(後學)이 크게 한스러운 것이 마땅하다."
6,자치통감강목4,122,whitespace_only,15,16,"주보언(主父偃)과 같은 군(郡) 출신인 엄안(嚴安) 또한 글을 올려 다음과 같이 아뢰었다.
“지금 사람들은 재물을 쓰는 것이 사치스러워 수레와 말, 옷과 갖옷과 궁실, 음악과 여색, 맛있는 음식을 모두 다투어 꾸며서 천하에 드러내 보여 사람들이 바라게 하니, 사치하기만 하고 절제함이 없으면 재물이 넉넉하지 못하여 백성들이 본업(本業)(농업(農業))을 버리고 말업(末業)(상공업(商工業))을 추구합니다.
말업도 거저 얻어지는 것이 아니라서 띠에 홀을 꽂은 관리들이 남을 속이는 것을 꺼리지 않고 칼을 찬 무인들이 사람을 죽이고 약탈하는 것을 뽐냅니다.
그런데도 세상 사람들이 부끄러워할 줄을 모르니, 이 때문에 이익을 쫓는 것이 그침이 없어서 법을 범하는 자가 많은 것입니다.
신은 원컨대 백성들을 제어하는 제도를 만들어서 그 음란함(분수에 넘치는 것)을 막고, 가난한 자와 부유한 자들로 하여금 서로 과시하지 않아 그 마음을 온화하게 하고자 하니, 마음과 뜻이 안정되면 도적이 사라지고 형벌이 적어지고 음양이 조화롭게 되어 만물이 번성하게 될 것입니다.
관(觀)은 거성(去聲)이니, 드러내 보여서 사람들로 하여금 사모하고 바라게 하는 것이다.
섬(贍)은 넉넉함이다.
이(離)는 역지(力智)의 절(切)이다.
본(本)은 농업(農業)을 이른다.
요(徼)는 요구함이다.
말(末)은 공상업(工商業)을 이른다.
도(徒)은 한갓이다.
진(搢)은 꽂음이고 신(紳)은 큰 띠이니, “진신(搢紳)”은 홀을 꽂고 큰 띠를 드리우는 것이다.
과(夸)은 과장하고 뽐낸다는 뜻이다.
교(矯)은 속임이다, 요(燿)(빛나다)는 익조(弋照)의 절(切)이다.","주보언(主父偃)과 같은 군(郡) 출신인 엄안(嚴安) 또한 글을 올려 다음과 같이 아뢰었다.
“지금 사람들은 재물을 쓰는 것이 사치스러워 수레와 말, 옷과 갖옷과 궁실, 음악과 여색, 맛있는 음식을 모두 다투어 꾸며서 천하에 드러내 보여 사람들이 바라게 하니, 사치하기만 하고 절제함이 없으면 재물이 넉넉하지 못하여 백성들이 본업(本業)(농업(農業))을 버리고 말업(末業)(상공업(商工業))을 추구합니다.
말업도 거저 얻어지는 것이 아니라서 띠에 홀을 꽂은 관리들이 남을 속이는 것을 꺼리지 않고 칼을 찬 무인들이 사람을 죽이고 약탈하는 것을 뽐냅니다.
그런데도 세상 사람들이 부끄러워할 줄을 모르니, 이 때문에 이익을 쫓는 것이 그침이 없어서 법을 범하는 자가 많은 것입니다.
신은 원컨대 백성들을 제어하는 제도를 만들어서 그 음란함(분수에 넘치는 것)을 막고, 가난한 자와 부유한 자들로 하여금 서로 과시하지 않아 그 마음을 온화하게 하고자 하니, 마음과 뜻이 안정되면 도적이 사라지고 형벌이 적어지고 음양이 조화롭게 되어 만물이 번성하게 될 것입니다.
관(觀)은 거성(去聲)이니, 드러내 보여서 사람들로 하여금 사모하고 바라게 하는 것이다.
섬(贍)은 넉넉함이다.
이(離)는 역지(力智)의 절(切)이다.
본(本)은 농업(農業)을 이른다.
요(徼)는 요구함이다.
말(末)은 공상업(工商業)을 이른다.
도(徒)은 한갓이다.
진(搢)은 꽂음이고 신(紳)은 큰 띠이니, “진신(搢紳)”은 홀을 꽂고 큰 띠를 드리우는 것이다.
과(夸)은 과장하고 뽐낸다는 뜻이다.
교(矯)은 속임이다,
요(燿)(빛나다)는 익조(弋照)의 절(切)이다."
6,자치통감강목6,94,whitespace_only,6,8,"왕봉(王鳳)이 죽을 적에 왕망(王莽)을 태후(太后)와 황제(皇帝)에게 부탁하여 황문랑(黃門郞)에 제수하게 하였는데, 오랜 뒤에 성도후(成都侯) 왕상(王商)이 또다시 청하여 자신의 봉호(封戶)와 고을을 나누어 왕망에게 봉하게 하였고, 당세의 명사(名士)인 대숭(戴崇)과 김섭(金涉), 진탕(陳湯)이 또한 모두 왕망을 위하여 말하였다.
왕망은 이로 말미암아 신도후(新都侯)에 봉해져서 기도위(騎都尉)와 광록대부(光祿大夫), 시중(侍中)으로 승진하였는데, 숙위(宿衛)하기를 매우 삼가고 관작과 지위가 높아질수록 절행(節行)이 더욱 겸손하였으며, 빈객(賓客)들을 구휼하고 은혜를 베풀어서 집에 남은 것이 없었고, 유명한 선비들을 거두어 봉양하고 장수와 정승들과 서로 사귀고 결탁하였다.
그러므로 지위에 있는 자들이 번갈아 그를 추천하니, 헛된 명예가 융성하고 두루 퍼져서 여러 백부(伯父)와 숙부(叔父)들을 압도하였다.
왕망은 격렬하고 기발한 행실을 감행하면서도 태연하여 부끄러워하지 않았다.
일찍이 시종하는 계집종을 사오자 형제들이 괴이하게 여겼는데, 왕망은 인하여 말하기를 “후장군(後將軍) 주자원(朱子元)이 아들이 없다.
내 들으니 이 아이가 아들을 잘 낳는다 하므로 그를 위하여 사왔다. ” 하고, 바로 그날 그 계집종을 주박(朱博)에게 받들어 올렸으니, 실정을 숨기고 명성을 구함이 이와 같았다.","왕봉(王鳳)이 죽을 적에 왕망(王莽)을 태후(太后)와 황제(皇帝)에게 부탁하여 황문랑(黃門郞)에 제수하게 하였는데,
오랜 뒤에 성도후(成都侯) 왕상(王商)이 또다시 청하여 자신의 봉호(封戶)와 고을을 나누어 왕망에게 봉하게 하였고, 당세의 명사(名士)인 대숭(戴崇)과 김섭(金涉), 진탕(陳湯)이 또한 모두 왕망을 위하여 말하였다.
왕망은 이로 말미암아 신도후(新都侯)에 봉해져서 기도위(騎都尉)와 광록대부(光祿大夫), 시중(侍中)으로 승진하였는데,
숙위(宿衛)하기를 매우 삼가고 관작과 지위가 높아질수록 절행(節行)이 더욱 겸손하였으며, 빈객(賓客)들을 구휼하고 은혜를 베풀어서 집에 남은 것이 없었고, 유명한 선비들을 거두어 봉양하고 장수와 정승들과 서로 사귀고 결탁하였다.
그러므로 지위에 있는 자들이 번갈아 그를 추천하니, 헛된 명예가 융성하고 두루 퍼져서 여러 백부(伯父)와 숙부(叔父)들을 압도하였다.
왕망은 격렬하고 기발한 행실을 감행하면서도 태연하여 부끄러워하지 않았다.
일찍이 시종하는 계집종을 사오자 형제들이 괴이하게 여겼는데, 왕망은 인하여 말하기를 “후장군(後將軍) 주자원(朱子元)이 아들이 없다.
내 들으니 이 아이가 아들을 잘 낳는다 하므로 그를 위하여 사왔다. ” 하고,  바로 그날 그 계집종을 주박(朱博)에게 받들어 올렸으니, 실정을 숨기고 명성을 구함이 이와 같았다."
6,자치통감강목6,460,normalization_only,3,3,"벽(辟)은 벽(璧)과 통하고 옹(雍)은 못이니, 벽옹(辟雍)은 천자(天子)의 태학(太學)으로 대사례(大射禮)를 행하는 곳이다.
물이 언덕을 도는 것이 벽옥(璧玉)과 같아서 구경하는 자들을 통제하였으므로 벽옹이라 이름한 것이다.
일설에 “벽(辟)은 밝음이요 옹(雍)은 화(和)함이니, 천하(天下)에 화합(和合)함을 밝히는 것이다. ” 하였다.","벽(辟)은 벽(璧)과 통하고 옹(雍)은 못이니, 벽옹(辟雍)은 천자(天子)의 태학(太學)으로 대사례(大射禮)를 행하는 곳이다.
물이 언덕을 도는 것이 벽옥(璧玉)과 같아서 구경하는 자들을 통제하였으므로 벽옹이라 이름한 것이다.
일설에 “벽(辟)은 밝음이요 옹(雍)은 화(和)함이니, 천하(天下)에 화합(和合)함을 밝히는 것이다. ” 하였다. "
6,자치통감강목6,1255,normalization_only,3,3,"안중후(安衆侯) 유숭(劉崇)이 국상(國相)인 장소(張紹)와 함께 모의하기를 “왕망(王莽)이 반드시 유씨(劉氏)를 위태롭게 할 것이므로 천하가 그를 나쁘게 여기나 감히 먼저 거병(擧兵)하는 자가 없으니, 이야말로 종실(宗室)의 수치이다.
내가 종족들을 거느리고 선도가 되면 해내(海內)가 반드시 호응할 것이다. ” 하였다.
따르는 자가 백여 명이었는데, 마침내 완현(宛縣)으로 진공(進攻)하였으나 들어가지 못하고 패하였다.","안중후(安衆侯) 유숭(劉崇)이 국상(國相)인 장소(張紹)와 함께 모의하기를 “왕망(王莽)이 반드시 유씨(劉氏)를 위태롭게 할 것이므로 천하가 그를 나쁘게 여기나 감히 먼저 거병(擧兵)하는 자가 없으니, 이야말로 종실(宗室)의 수치이다.
내가 종족들을 거느리고 선도가 되면 해내(海內)가 반드시 호응할 것이다. ” 하였다. 
따르는 자가 백여 명이었는데, 마침내 완현(宛縣)으로 진공(進攻)하였으나 들어가지 못하고 패하였다."
6,자치통감강목7,408,normalization_only,5,5,"적미(赤眉)의 남은 무리가 동쪽으로 의양(宜陽)을 향해 오자, 황제가 친히 육군(六軍)을 무장하고 진영을 엄히 정돈하고서 적을 기다렸다.
적미는 갑자기 광무제(光武帝)의 대군을 만나고는, 놀라서 유공(劉恭)을 보내 항복을 청하며 말하기를 “유분자(劉盆子)가 백만 명의 군대를 거느리고 폐하께 항복할 것이니, 어떻게 대우하시겠습니까? ” 하였다.
황제는 “너희를 죽이지 않음으로 대할 뿐이다. ” 하였다.
병오일(丙午日)에 유분자와 승상(丞相) 서선(徐宣) 이하가 웃통을 벗고 항복하고는 얻었던 전국새(傳國璽)와 인끈을 올렸다.
적미의 병력이 아직도 십여만 명이었는데, 황제는 의양현(宜陽縣)의 음식을 만드는 관원에게 명하여 이들 모두에게 음식을 하사하게 하였다.","적미(赤眉)의 남은 무리가 동쪽으로 의양(宜陽)을 향해 오자, 황제가 친히 육군(六軍)을 무장하고 진영을 엄히 정돈하고서 적을 기다렸다.
적미는 갑자기 광무제(光武帝)의 대군을 만나고는, 놀라서 유공(劉恭)을 보내 항복을 청하며 말하기를 “유분자(劉盆子)가 백만 명의 군대를 거느리고 폐하께 항복할 것이니, 어떻게 대우하시겠습니까? ” 하였다. 
황제는 “너희를 죽이지 않음으로 대할 뿐이다. ” 하였다.
병오일(丙午日)에 유분자와 승상(丞相) 서선(徐宣) 이하가 웃통을 벗고 항복하고는 얻었던 전국새(傳國璽)와 인끈을 올렸다.
적미의 병력이 아직도 십여만 명이었는데, 황제는 의양현(宜陽縣)의 음식을 만드는 관원에게 명하여 이들 모두에게 음식을 하사하게 하였다."
6,춘추좌씨전2,12,whitespace_only,5,5,"기(杞): 두씨연표(杜氏年表)에 의하면 무공(武公) 11년부터 춘추시대(春秋時代)로 접어들었는데, 노희공(魯僖公) 23년에서야 비로소 기성공(杞成公)의 졸(卒)과 아우 환공(桓公) 고용(姑容)의 즉위를 기재(記載)하였다.
≪사기(史記)≫를 상고하면 무공(武公)‧정공(靖公)‧공공(共公)‧덕공(德公)으로부터 환공(桓公) 고용(姑容)이 즉위하기까지 모두 96년이고, 중간에 성공(成公) 한 대(代)가 없다.
〈세본(世本)〉과 초주(譙周)와 《사기색은(史記索隱)》과 서광(徐廣)의 설(說)에는 또 “혜공(惠公)이 성공(成公)과 환공(桓公)을 낳았다. ”고 하였으니, 《사기(史記)》의 기록과 이름이 서로 다르다.
또 《춘추(春秋)》에 기재(記載)된 노은공(魯隱公) 4년에 기(杞)를 토벌하고, 노환공(魯桓公) 2년에 기후(杞侯)가 와서 조현(朝見)하고, 3년에 환공(桓公)이 기후(杞侯)와 회합(會合)하고,
노장공(魯莊公) 25년에 백희(伯姬)가 기(杞)나라로 시집간 것 등에 대해 전(傳)에 모두 어떤 공(公)(임금)이라고 기록하지 않았으니, 이제는 다만 《좌전(左傳)》에 환공(桓公)이 성공(成公)의 아우라는 설과 〈두씨연표(杜氏年表)〉의 기록을 정설(正說)로 삼을 뿐이다.","기(杞): 두씨연표(杜氏年表)에 의하면 무공(武公) 11년부터 춘추시대(春秋時代)로 접어들었는데, 노희공(魯僖公) 23년에서야 비로소 기성공(杞成公)의 졸(卒)과 아우 환공(桓公) 고용(姑容)의 즉위를 기재(記載)하였다.
≪사기(史記)≫를 상고하면 무공(武公)‧정공(靖公)‧공공(共公)‧덕공(德公)으로부터 환공(桓公) 고용(姑容)이 즉위하기까지 모두 96년이고, 중간에 성공(成公) 한 대(代)가 없다.
〈세본(世本)〉과 초주(譙周)와 《사기색은(史記索隱)》과 서광(徐廣)의 설(說)에는 또 “혜공(惠公)이 성공(成公)과 환공(桓公)을 낳았다. ”고 하였으니, 《사기(史記)》의 기록과 이름이 서로 다르다.
또 《춘추(春秋)》에 기재(記載)된 노은공(魯隱公) 4년에 기(杞)를 토벌하고, 노환공(魯桓公) 2년에 기후(杞侯)가 와서 조현(朝見)하고, 3년에 환공(桓公)이 기후(杞侯)와 회합(會合)하고, 노장공(魯莊公) 25년에 백희(伯姬)가 기(杞)나라로 시집간 것 등에 대해 전(傳)에 모두 어떤 공(公)(임금)이라고 기록하지 않았으니,
이제는 다만 《좌전(左傳)》에 환공(桓公)이 성공(成公)의 아우라는 설과 〈두씨연표(杜氏年表)〉의 기록을 정설(正說)로 삼을 뿐이다."
