book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,llm_judgment,marker_type,analysis_level
예기집설대전2,932,1348,夫子曰 居處言語飮食이 衎爾니라,d08f2d422d28e5d5,니라,니라,夬絶之斷,True,니라,L2
맹자집주,1289,4414,天子之卿은 受地視侯하고 大夫는 受地視伯하고 元士는 受地視子男이니라,40c71409dac61a72,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소순1,295,1902,向使三國으로 各愛其地하고 齊人이 勿附于秦하고 刺客不行하고 良將猶在하여 則勝負之數와 存亡之理를 當與秦相較면 或未易量이니라,3c976a5d9ce4a5e0,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,1908,6017,孟子嘗言 舜視天下를 猶草芥하고 而惟順於父母라야 可以解憂라하시니 與此意로 互相發이니라,0d649813bdfe9c61,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,69,395,幸則虎斃하고 不幸則人死하니 其爲害亟矣니라,8e5b2665a9dcf516,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,40,209,故로 其畿內遠近諸法은 類皆空言耳니라,ca4179faab00a8c0,니라,니라,夬絶之斷,True,니라,L2
예기집설대전2,650,927,幼名하며 冠字하며 五十에 以伯仲하며 死諡는 周道也니라,a50120e39d1365a6,니라,니라,夬絶之斷,True,니라,L2
주역전의(상),23,100,誠以此理之外에 无復它理故也니라,babeec77dddec14e,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,229,1291,留守尹爲具凡葬事하고 韓愈與買棺하고 又爲作銘하니라,52691b53ed72c6bb,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초유종원1,317,1931,邇延野綠하고 遠混天碧하여 咸會於譙門之內하니라,23839712e4e34b3d,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,42,238,皆因地以制廣狹多少之異니 井田溝洫도 蓋亦然耳니라,7b8238a8b5cab034,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),1537,4620,極言節道하니라,14c280c87ec5d381,하니라,하니라,夬絶之斷,True,니라,L2
논어집주,330,1172,三年을 無改於父之道라야 可謂孝矣니라,4c6e076657e5bb38,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,275,1849,蓋其列國이 各擅土地甲兵而不能相一이나 而其所不敢屠周者는 斯則文武禮敎之遺澤이 在焉耳니라,b330049c7dea1dfc,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소순1,221,1351,故로 三代聖人에 其後世遠者는 至七八百年이니라,50489bb186b560ad,이니라,니라,夬絶之斷,True,니라,L2
예기집설대전1,287,926,故로 男不言內하고 女不言外니라.,574fa09badbffdb1,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,103,526,今日之弊는 愚尤怪夫爲監司者 往往頤指氣使於御史하여 以苟且其奔走之令하되 而不能如國家故設監司與御史하여 互相督察하여 以平其政하고 而拊循其民이니라,c48f3f8e91923f9e,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식4,144,548,與潁濱臣事八意同하니라,03f431ade310fd5e,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,59,338,人君之富는 其倍於人者 千萬也니라,34142dc0afebc71f,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),388,1137,故賢者順理而安行하고 智者知幾而固守니라,c3cb7e022c27e066,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식3,123,479,"不能深交絳, 灌과 不知黙黙自待 本是兩柱子로되 而文字渾融하야 不見蹤跡하니라",20c5a0da41b59f89,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원2,108,522,率其職하고 司其局하여 交相致以全其工也니라,e7a170c0e92ea879,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,345,1703,蓋以謂不足爲而不爲耳니라,60ac326ad79bee4b,니라,니라,夬絶之斷,True,니라,L2
자치통감강목1,247,595,治其微則用力寡而功多하고 救其著則竭力而不能及也니라,ae5e9cd75819d481,니라,니라,夬絶之斷,True,니라,L2
예기집설대전1,740,2328,"士가 有獻於國君하고, 他日에 君이 問之曰安取彼오커시든 再拜稽首而后에 對니라.",877e9524c167b97a,니라,니라,夬絶之斷,False,니라,L2
논어집주,1522,4897,然이나 習而不察이면 則亦不能以上達矣니라,09fa7490db86ef75,니라,니라,夬絶之斷,True,니라,L2
예기집설대전2,1625,2314,弗果班하니라,811b36f5ae8e1320,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철3,288,1565,以侯命求文以記어늘 予不得辭하여 遂爲之書니라,3d4184f00b264699,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),865,2545,當困而言이면 人所不信이니 欲以口免困이면 乃所以致窮也라,d64ecc3f3e660130,라,라,微絶之斷,True,라,L2
당송팔대가문초소식5,434,1596,必將有得於水之道者리니 日與水居면 則十五而得其道요 生不識水면 則雖壯이나 見舟而畏之라,d028e74333465156,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,273,1485,公益諍하여 以謂天命不可專任하니 宜絀姦臣하고 修人事라하여 反覆至數百千言이라,8c2db5b7a2bc99c0,이라,라,微絶之斷,True,라,L2
당송팔대가문초유종원1,49,365,十四兄 嘗得數書하니 無恙이라,2878201c844384a6,이라,라,微絶之斷,False,라,L2
서경집전(상),112,775,舜言 惟此臣庶 無或有干犯我之政者는 以爾爲士師之官하여 能明五刑하여 以輔五品之敎하여 而期我以至於治니 其始엔 雖不免於用刑이나 而實所以期至於無刑之地라,f049c685e73960a9,라,라,微絶之斷,True,라,L2
당송팔대가문초소순1,321,2014,夫君子爲善之心과 與小人爲惡之心은 一也라,7df5ab9b5246e9dc,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수1,371,1969,而應擧之士來學於京師者가 類皆去其鄕里하고 遠其父母妻子하야 而爲旦暮干祿之計하니 非如古人自成童至於四十히 就學於其庠序하야 而隣里鄕黨이 得以衆察하고 徐考其行實也라,fd137a013d68314c,라,라,微絶之斷,True,라,L2
당송팔대가문초소식4,266,1042,小者는 呼鷄逐狗하고 大者는 椎牛發冢(塚)하야 無所不至하야 捐父母하고 棄妻孥하야 而相與嬉遊하나니 凡此者는 擧非小盜也라,fcf78daa89a65a46,라,라,微絶之斷,True,라,L2
서경집전(하),366,1461,曰民者는 猶曰先民이니 君臣之通稱也라,369bbd0351ee65d1,라,라,微絶之斷,True,라,L2
논어집주,65,286,因은 猶依也요 宗은 猶主也라,494d6d18f8c3c905,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수1,350,1893,自新法旣用으로 小商所販至少하고 大商絶不通行이라,a64d4f1822a81aeb,이라,라,微絶之斷,True,라,L2
주역전의(하),1007,3027,火之用은 唯燔與烹이니 燔不假器라 故取烹象而爲鼎하니 以木巽火는 烹飪之象也라,0bfacde65504132e,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,28,165,其年某月日에 葬河南北山하니 在貞孝東五里라,936cb34259456ac6,라,라,微絶之斷,False,라,L2
논어집주,188,684,禮貴得中이니 奢易則過於文이요 儉戚則不及而質이니 二者皆未合禮라,0e024960428fd95e,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,82,288,然應必有待라 故常自然以至靜接物而無窮이라,2b0d67e19b56b0b3,이라,라,微絶之斷,False,라,L2
주역전의(상),847,2630,內健而外巽하니 健而能巽也요 二五居中하니 剛中也요 陽性上進하고 下復乾體니 志在於行也라,a66a50e7f7ab9021,라,라,微絶之斷,True,라,L2
예기집설대전2,480,691,彈琴而後食者는 蓋以和平之聲으로 散感傷之情也라,aaf329ad9c2ee4f3,라,라,微絶之斷,False,라,L2
중용장구,28,95,蓋天地萬物이 本吾一體라,30eaa2676fbacb35,라,라,微絶之斷,True,라,L2
당송팔대가문초유종원2,211,1089,家獲作鹹之利하고 人被六氣之用하여 和鈞兵食하고 以征以貢이라,2ac74b213b56e9b1,이라,라,微絶之斷,False,라,L2
당송팔대가문초소철2,310,1683,何者오 其所因者는 治世之成法也니라,d931250186c25d5c,니라,니라,夬絶之斷,True,니라,L2
맹자집주,1277,4388,故로 兒寬云 唯天子建中和之極하여 兼總條貫하여 金聲而玉振之라하니 亦此意也니라,7e1f5d6634a23ef2,니라,니라,夬絶之斷,True,니라,L2
예기집설대전2,1136,1634,婦人見兄弟에 可以及閾(역)이로대 而不可以踰閾이요 送迎에 可以及門이로대 而不可以出門이니라,49242bae50aa4613,이니라,니라,夬絶之斷,True,니라,L2
시경집전(하),2787,6163,"此詩는 或紑, 俅, 牛, 觥, 柔, 休 竝叶基韻하고 或基, 鼒 竝叶紑韻하니라",c1b0199bfc7c9c81,하니라,하니라,夬絶之斷,True,니라,L2
중용장구,40,132,賢者는 行之過하여 旣以道爲不足知하고 不肖者는 不及行하고 又不求所以知하니 此道之所以常不明也니라,14c420259b385799,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,69,274,校理則用天下之名能文學者하니 苟在選이면 不計其秩次하고 惟所用之하니라,4f67db66ff9e2739,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,83,463,其所與共國事者는 惟一張安世요 所與斷幾事者는 惟一田延年이니라,80892f9a9d33aaec,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식5,60,179,而皆習於禮樂하고 深於道德하야 非後世君子所及이니라,1ca91b192f14ab2c,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,1360,4666,以皮冠이니 庶人은 以旃이요 士는 以旂요 大夫는 以旌이니라,9532f17980783f99,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,60,349,監于先王成憲하사 其永無愆하소서하니 嗚呼傅說은 其知此矣니라,c78d9577a6f2759a,니라,니라,夬絶之斷,True,니라,L2
시경집전(하),2439,5410,亂匪降自天이라 生自婦人이니라,502734b988e7e24c,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원1,273,1669,梓人左持引하고 右執杖하여 而中處焉하여 量棟宇之任하고 視木之能擧하여 揮其杖曰斧하라하면 彼執斧者奔而右하고 顧而指曰鋸하라하면 彼執鋸者趨而左하니라,521cfa565eeabce2,하니라,하니라,夬絶之斷,False,니라,L2
예기집설대전2,877,1266,縣子曰 綌衰繐(격최세)裳이 非古也니라,5a51f180e80951b2,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,174,984,故로 功成而無後憂니라,31fce75a5126c855,니라,니라,夬絶之斷,True,니라,L2
예기집설대전1,792,2510,此는 三代之至文이니 聖人待諸侯之禮 備矣니라.,246f8b6041482419,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,220,1247,自京兆武功尉로 拜監察御史러니 爲幸臣所讒하야 與同輩韓愈李方叔三人俱爲縣令南方하니라,eeef29c248f850b2,하니라,하니라,夬絶之斷,False,니라,L2
예기집설대전1,641,2014,歲時에 必齊戒以朝之라 故로 謂之齊牛니라.,001d3ced1f56762e,니라,니라,夬絶之斷,True,니라,L2
주역전의(상),1792,5321,蒙之初六은 蒙者也니 爻乃主發蒙而言하고 頤之初九도 亦假外而言하니라,f74bbcbe5540bb7b,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전1,378,1220,御同於長者하야는 雖貳나 不辭하며 偶坐不辭니라.,79661f99926207dc,니라,니라,夬絶之斷,True,니라,L2
시경집전(상),337,828,而舊說에 以此下十三國을 皆爲變風焉하니라,ef85aaad8893979b,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,128,768,山谷諸黃이 世自聚爲豪하야 觀吏厚薄緩急하야 或叛或從하니라,2639f86f1168705c,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,162,695,於是州民之老가 聞而相與觀焉하고 曰吾州之山水名天下나 然而無與燕喜者比니라,00910c887f384313,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),749,3592,此篇에 言允協先王成德 惟說不言有厥咎는 所以責其躬行之實하여 將進其爲學之說也니 皆引而不發之義니라,ad1cb1cb1a273885,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,239,1331,儁傑廉悍하야 議論證據今古하고 出入經史百子하야 踔厲風發하야 率常屈其座人하니 名聲大振하야 一時皆慕與之交하니라,e1c07faa380ca27c,하니라,하니라,夬絶之斷,False,니라,L2
서경집전(하),107,436,今文古文皆有하니라,1f2fc8418e0fa317,하니라,하니라,夬絶之斷,True,니라,L2
서경집전(하),763,2918,微盧는 見經하고 亳은 見史하니라,660a0c78203c5729,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,123,711,不如此면 必且有難이니 敢以死請이니이다하니 睿宗從之하니라,fcae4f56cc9a08e6,하니라,하니라,夬絶之斷,True,니라,L2
맹자집주,796,2876,能言距楊墨者는 聖人之徒也니라,00e5d22145586ac6,니라,니라,夬絶之斷,True,니라,L2
예기집설대전2,223,319,吾得正而斃焉이면 斯已矣니라,8bc4db8b248db1c9,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초구양수3,352,1286,故能用力少而爲功多니라,c233dd2cdb51a91f,니라,니라,夬絶之斷,True,니라,L2
맹자집주,1960,6131,有所挾이면 則受道之心이 不專하니 所以不答也니라,ee332741c68eee7d,니라,니라,夬絶之斷,True,니라,L2
서경집전(하),4,15,疑其書之晩出하여 或非盡當時之本文也니라,fea4621333223b4e,니라,니라,夬絶之斷,False,니라,L2
춘추좌씨전1,341,2082,贈死不及尸하고 弔生不及哀하며 豫凶事하니 非禮也니라,75c038e0335e8076,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유1,282,1358,如是者亦有年然後에 浩乎其沛然矣니라,05a97cc1456d3d47,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초소철2,149,851,劉表專制荊州에 土廣民衆하여 勢重於天下니라,acbe3aff0d4857c2,니라,니라,夬絶之斷,False,니라,L2
자치통감강목6,1330,2899,定安第에 置門衛使者監領하고 勅阿乳母하여 不得與語하고 常在四壁中하니 至長大에 不能名六畜하니라,672b166ab82bd2f6,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철2,311,1699,自吾祖宗으로 削而漸磨之하니 則今世可以粗安이니라,f7663e914b9ea016,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,282,1527,及其入也엔 天下黯然하여 無物不廢나 然이나 日則未始有變也니라,d6645f0c9fc61c7a,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,258,1407,然而皆非物之正也니라,8cb9d5bb27cda0b3,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,309,1660,吳越人이 歸之如佛出世하고 事之如養父母하며 金帛之施는 不求而至니라,86ca83021f5857f6,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초증공1,192,1121,秦州已入에 尙波于之地를 却而不受하고 錢俶來朝에 復歸之越하니라,337cdf2f8152e8bf,하니라,하니라,夬絶之斷,False,니라,L2
예기집설대전1,470,1498,亢禮而答則下之矣니라.,9074eaac0330d8b4,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,300,1975,夫衣冠佩玉은 可以化强暴요 深居簡出은 可以却猛獸요 虚心寡欲은 可以懷鬼神이니라,984d7795ffd50624,이니라,니라,夬絶之斷,True,니라,L2
자치통감강목7,1714,2376,於是에 復封恭이로되 而興이 遂固辭不受하니라,970aafd5c06dc3a8,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,187,813,於是天子以公爲尙書右僕射封扶風縣開國伯以褒嘉之하니 公亦樂衆之和하고 知人之悅하야 而侈上之賜也하니라,e7973f3f7d39d55a,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석1,481,2131,非特當守成法하고 吝出入하야 以從有司之事而已니라,4afcd506e060862f,니라,니라,夬絶之斷,True,니라,L2
자치통감강목6,306,656,上이 由是廢之하고 而用其弟根하니라,6f2a460be91466c5,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,200,1086,特其文甚佳니라,08252cfd0a91d233,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초증공1,381,2131,世之好事者 迺因嬀水出於雷首하여 遷就附益하고 謂歷山爲雷首之別號라하니 不考其實矣니라,ae6895ad4fecf8ae,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),415,2359,故로 各指其人하여 以責其事하여 而欲各盡其職而不敢忽也니라,c81969dfc43a3aef,니라,니라,夬絶之斷,True,니라,L2
논어집주,402,1417,有君子之道四焉하니 其行己也恭하며 其事上也敬하며 其養民也惠하며 其使民也義니라,f41408025c1b6472,니라,니라,夬絶之斷,False,니라,L2
맹자집주,1287,4409,不能五十里는 不達於天子하여 附於諸侯하니 曰附庸이니라,68404c0904bf4860,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,181,1020,其罪王衍甚確하고 而其論東晉以來 迄于唐이 似猶影響이니라,afbdb117dcfd494f,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,263,1764,聖人之道는 茍可以安天下요 不求爲異也니라,6fe8689bc7008a2d,니라,니라,夬絶之斷,True,니라,L2
주역전의(상),959,2945,郭璞洞林에 讀至彙字하여 絶句하니 下卦放此하니라,4f547acb820488f3,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,330,1808,觀其平居無事에 盜入其室이면 懼傷而不敢校하니 此非有好亂難制之氣也니라,7af60edc860e065f,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),1007,3033,器雖在卦先이나 而所取者乃卦之象이요 卦復用器以爲義也니라,604314181b554943,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,302,1624,爲治之地旣立然後에 從其所有而施之니라,56e58c220ef7bf0f,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초구양수6,252,1767,蓋其自述如此라,479d027c5fa79e40,라,라,微絶之斷,True,라,L2
당송팔대가문초한유3,337,1908,然董公文頓挫하고 權公文調勻하니 各一體라,c7ab9a44082a0490,라,라,微絶之斷,True,라,L2
서경집전(상),114,784,上煩密이면 則下無所容이요 御者急促이면 則衆擾亂이라,f3e474897ecc88f6,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,45,370,新磨嘗奏事殿中한대 殿中多惡犬이라,a55c97b105d130be,이라,라,微絶之斷,True,라,L2
시경집전(상),25,107,"孔子曰 關雎는 樂而不淫하고 哀而不傷이라하시니 愚謂 此言은 爲此詩者 得其性情之正, 聲氣之和也라",cc32cd0f2778af9c,라,라,微絶之斷,True,라,L2
시경집전(하),984,2157,此燕樂其新昏之詩라,764061ceb2d9636a,라,라,微絶之斷,True,라,L2
시경집전(상),2653,6127,大原은 地名이라,0a86c17ee3e3e34b,이라,라,微絶之斷,True,라,L2
주역전의(하),328,956,如二之才는 若爲婦人之道면 則其正也라,d49e91634e5749c5,라,라,微絶之斷,True,라,L2
자치통감강목3,221,544,惜夫라,dc8ecb8c1b54e041,라,라,微絶之斷,True,라,L2
시경집전(하),2858,6330,頌禱之辭也라,1d08ea26e14ef297,라,라,微絶之斷,True,라,L2
당송팔대가문초한유2,272,1324,此文反覆奇險하야 令人眩掉로되 實自顯快라,868bfe276d94b47e,라,라,微絶之斷,True,라,L2
시경집전(하),869,1915,箱은 車箱也라,5d1ec2d7020b0771,라,라,微絶之斷,True,라,L2
주역전의(상),598,1943,凡貞吉은 有旣正且吉者하고 有得正則吉者하니 當辨也라,b9ca7b28c528c263,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,94,702,明宗軍變于魏에 莊宗謂從璟하야 曰爾父於國에 有大功이라,ba3dbf44074a1274,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,251,1686,習從莊宗于河上에 而鎔爲張文禮所弑한대 震從習討文禮어늘 而家在趙라,264f5b2dc51a48cd,라,라,微絶之斷,False,라,L2
맹자집주,613,2128,故로 孟子至滕而文公問之라,d288f585ab45b329,라,라,微絶之斷,False,라,L2
당송팔대가문초구양수5,64,485,同光元年에 徙鎭橫海라,17631e6e0d80f83e,라,라,微絶之斷,False,라,L2
춘추좌씨전2,143,395,可無會也라,7653f9feaf0d560d,라,라,微絶之斷,True,라,L2
당송팔대가문초소식5,120,399,此文은 造意亦奇하니 更不在作樓與遠景上說이니라,1d585c85308cbdf2,이니라,니라,夬絶之斷,True,니라,L2
논어집주,1133,3725,曾點漆雕開는 已見大意하니라,62eec280e9767c4b,하니라,하니라,夬絶之斷,False,니라,L2
논어집주,322,1153,小人은 反是니라,72325245934c50e9,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),441,2474,胤后承王命하여 徂征하니라,1e54e43b0e92fc22,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철1,280,1866,至於周而後에 大備하니라,cf549ac6cc9cae36,하니라,하니라,夬絶之斷,True,니라,L2
서경집전(상),118,811,洚水는 洪水也니 古文作降하니라,e120de7868a14a9f,하니라,하니라,夬絶之斷,False,니라,L2
중용장구,117,324,使天下之人으로 齊明盛服하여 以承祭祀하고 洋洋乎如在其上하며 如在其左右니라,1c27f1e85647ef0a,니라,니라,夬絶之斷,False,니라,L2
춘추좌씨전2,145,422,荀息將死之한대 人曰 不如立卓子而輔之니라,29f893d14aae68a6,니라,니라,夬絶之斷,False,니라,L2
서경집전(상),429,2417,訓에 有之하시니 內作色荒이어나 外作禽荒이어나 甘酒嗜音이어나 峻宇彫牆이어나 有一於此하면 未或不亡이니라,b3f47bdf95f5b83b,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소순1,224,1382,秦有天下엔 散爲郡縣하여 聚爲京師하니 守令은 無大權柄이니라,3a9e8bf0e20371fd,이니라,니라,夬絶之斷,False,니라,L2
예기집설대전2,1173,1679,有殯에 聞遠兄弟之喪이어든 哭于側室하고 無側室이어든 哭于門內之右니 同國則往哭之니라,d2d0bc853cbafd5b,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,379,1938,衢州는 故會稽太末也라 民多姓徐氏하고 支縣龍丘에 有偃王遺廟하니라,be65093a22d840d5,하니라,하니라,夬絶之斷,False,니라,L2
예기집설대전1,685,2148,欲尊而反卑之라 非所以敬其親也니라.,e0b576c2cda744fc,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,203,1150,始擧進士에 不與先輩揖하니라,2d308185124f59b6,하니라,하니라,夬絶之斷,False,니라,L2
논어집주,301,1076,君子之於天下也에 無適也하며 無莫也하여 義之與比니라,d190b2be5955dfdd,니라,니라,夬絶之斷,True,니라,L2
춘추좌씨전4,240,728,抑微子면 寡人無以待戎하야 不能濟河니라,50bf82fbdae8165f,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초한유3,165,967,居五六歲에 益驕하야 有悖語하고 君爭이로되 無改悔色하니 則悉引從事空一府往爭之하니라,bc828cfcfe53ae1e,하니라,하니라,夬絶之斷,False,니라,L2
주역전의(상),1186,3591,无不利나 撝謙이니라,7e12c53da8e1688f,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,275,1505,裴冑領湖南에 表公爲佐하고 拜監察御史하니 部無遺事하니라,88551f03b0fa06fd,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,220,1248,二年에 逢恩俱徙掾江陵하니라,1b8c0a5e61e9eaf4,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,140,840,其餘男二人女四人皆幼하니라,12f0669f21e054a3,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초유종원2,8,38,以爲凡是州之山〈水〉有異態者는 皆我有也하되 而未始知西山之怪特하니라,c894dbbb2a04be67,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,310,1689,故로 漢之興也엔 因秦之故而不害其爲漢이요 唐之興也엔 因隋之故而不害其爲唐이니라,6f83e94f3e99bec3,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,1041,3553,若不合於義而不信不果면 則妄人爾니라,527a6dee0d85dfb3,니라,니라,夬絶之斷,True,니라,L2
자치통감강목5,1613,3642,"鳳薨에 上以音代鳳하고 而詔譚領城門兵하니 由是로 譚, 音이 相與不平하니라",28b6c3500e23a8ac,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석1,522,2289,故古之人은 以名爲羞하고 以實爲慊하며 不務服人之貌하고 而思有以服人之心하니라,da78b2ca29b69aca,하니라,하니라,夬絶之斷,True,니라,L2
자치통감강목6,415,881,單于曰 已問溫偶駼王하니 匈奴西邊의 作穹廬及車에 皆仰此山材木하고 且先父地니 不敢失也니라,f7be4c16c7fa0481,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유1,203,997,其爲人淳重方實하니 可任以事요 其文은 與喜相上下니라,14736ec10f5a8c25,니라,니라,夬絶之斷,True,니라,L2
시경집전(상),1416,3243,取妻如之何오 必告父母니라,839fbd2d70dc9fd1,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원1,300,1831,或益其闕하여 伐山浮海하고 農賈拱手하고 張目視具하니라,b36e36e8c5deecb9,하니라,하니라,夬絶之斷,False,니라,L2
시경집전(하),1981,4454,然이나 非其自爲之也요 乃汝興起此人而力爲之耳니라,824e88d3e902df34,니라,니라,夬絶之斷,True,니라,L2
중용장구,25,86,喜怒哀樂之未發을 謂之中이요 發而皆中節을 謂之和니 中也者는 天下之大本也요 和也者는 天下之達道也니라,d968ddd332a5259b,니라,니라,夬絶之斷,True,니라,L2
논어집주,550,2041,嚴厲時著此四字不得이요 怠惰放肆時亦著此四字不得이니 惟聖人은 便自有中和之氣니라,73555760d872f5bd,니라,니라,夬絶之斷,True,니라,L2
맹자집주,1433,4861,人之爲不善은 乃物欲陷溺而然이니 非其才之罪也니라,d9f7099bd3466a27,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),627,3235,若火之燎于原하여 不可嚮邇나 其猶可撲滅이니 則惟爾衆이 自作弗靖이라 非予有咎니라,056137bf196273d2,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,332,1822,此言天下之匹夫匹婦는 其力不足以與敵이요 而其智不足以與辯이요 勝之不足以爲武요 而徒使之怨하여 以爲亂故也니라,4f5d41f93a47996e,니라,니라,夬絶之斷,True,니라,L2
시경집전(하),2672,5938,故로 書稱穆考文王하고 而此詩及訪落에 皆謂武王爲昭考하니라,1bcb399b0d6e936e,하니라,하니라,夬絶之斷,True,니라,L2
서경집전(하),1093,4159,介는 獨也니 大學에 作箇하니라,e5a34e1307dbc7ea,하니라,하니라,夬絶之斷,True,니라,L2
주역전의(상),624,2011,寇는 則害之大者니 九三은 去險愈近而過剛不中이라 故其象如此하니라,a5ad2c7341fc6744,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,320,2071,晉之亡은 患在大封同姓하여 而假之以兵不戢이니 則逆節生하여 而中朝無以為居重馭輕之勢니라,9977df8ff9d1636f,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초증공1,516,2886,故禮喪服齊衰不杖期章曰 爲人後者爲其父母報라하니 此見於經爲人後者於其本親稱父母之明文也니라,c07b8428afa109d4,니라,니라,夬絶之斷,True,니라,L2
맹자집주,1629,5401,按春秋傳컨대 僖公九年葵丘之會에 陳牲而不殺하고 讀書加於牲上하여 壹明天子之禁하니라,b739e351b2f9f2fb,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철2,194,1115,唐武后 廢廬陵王하고 立豫王하니라,019c24efa09885f0,하니라,하니라,夬絶之斷,True,니라,L2
주역전의(하),997,2969,九五는 大人이 虎變이니 未占에 有孚니라,8b4737476f856b2d,니라,니라,夬絶之斷,True,니라,L2
자치통감강목5,351,784,人臣執事에 何短長而自言乎아하고 絶不許러니 已而요 郞果遷하니라,e9a368cd38a0d4e2,하니라,하니라,夬絶之斷,False,니라,L2
