book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,heosa_found,has_heosa
맹자집주,376,1413,以力服人者는 有意於服人 而人不敢不服하고 以德服人者는 無意於服人 而人不能不服하나니,dfc2924d30274bee,하나니,하나니,汎論以斷,[],False
맹자집주,406,1483,所以謂人皆有不忍人之心者는 今人이 乍見孺子將入於井하고 皆有怵惕惻隱之心하나니,f12ca86c10980593,하나니,하나니,汎論以斷,[],False
맹자집주,419,1529,巫者는 爲人祈祝하여 利人之生하고 匠者는 作爲棺槨하여 利人之死하나니라,17604f3223e5a308,하나니라,하나니라,汎論以斷,[],False
맹자집주,448,1606,三里之城과 七里之郭을 環而攻之而不勝하나니,387280099370174b,하나니,하나니,汎論以斷,[],False
맹자집주,607,2098,孔子曰 君夢커시든 聽於冢宰하나니,aab37c68179fed4b,하나니,하나니,汎論以斷,[],False
맹자집주,624,2161,龍子曰 治地는 莫善於助요 莫不善於貢이니 貢者는 校數歲之中하여 以爲常하나니,d58c60768eca7abd,하나니,하나니,汎論以斷,[],False
맹자집주,624,2162,樂歲엔 粒米狼戾하여 多取之而不爲虐이라도 則寡取之하고 凶年엔 糞其田而不足이라도 則必取盈焉하나니,41eb91bfb5d56ce5,하나니,하나니,汎論以斷,[],False
맹자집주,636,2205,是故로 暴君汚吏는 必慢其經界하나니,89eb13cd5ee81c47,하나니,하나니,汎論以斷,[],False
맹자집주,645,2232,年十六에 別受田二十五畝하고 俟其壯而有室然後에 更受百畝之田하나니라,b1afefe71c7d0b2a,하나니라,하나니라,汎論以斷,[],False
맹자집주,726,2614,不待父母之命과 媒妁之言하고 鑽穴隙相窺하며 踰牆相從하면 則父母國人이 皆賤之하나니,1c8061ab136fd482,하나니,하나니,汎論以斷,[],False
맹자집주,755,2722,子謂薛居州善士也라하여 使之居於王所하나니,63d0ae83c4bf8916,하나니,하나니,汎論以斷,[],False
맹자집주,847,3028,暴其民이 甚이면 則身弑國亡하고 不甚이면 則身危國削하나니,1942d8130db5a1a1,하나니,하나니,汎論以斷,[],False
맹자집주,868,3067,巨室之所慕를 一國慕之하고 一國之所慕를 天下慕之하나니,fe31aa04a9223b5e,하나니,하나니,汎論以斷,[],False
맹자집주,868,3068,故로 沛然德敎가 溢乎四海하나니라,fa97747f051a926a,하나니라,하나니라,汎論以斷,[],False
맹자집주,871,3084,天下有道에는 小德이 役大德하며 小臣이 役大賢하고 天下無道에는 小役大하며 弱役强하나니,154623ee6f8cb05a,하나니,하나니,汎論以斷,[],False
맹자집주,884,3132,安其危而利其菑하여 樂其所以亡者하나니,2653daa3ca3c6293,하나니,하나니,汎論以斷,[],False
맹자집주,913,3197,道在爾而求諸遠하며 事在易而求諸難하나니,761b6cd09dc4beb0,하나니,하나니,汎論以斷,[],False
맹자집주,934,3262,存乎人者 莫良於眸子하니 眸子不能掩其惡하나니,134463f72c91e89d,하나니,하나니,汎論以斷,[],False
맹자집주,938,3275,恭者는 不侮人하고 儉者는 不奪人하나니,a376161f78c585fc,하나니,하나니,汎論以斷,[],False
맹자집주,953,3309,父子之間은 不責善이니 責善則離하나니,28b5ae38931c3240,하나니,하나니,汎論以斷,[],False
맹자집주,1051,3584,以善服人者는 未有能服人者也니 以善養人然後에 能服天下하나니,e4bfcd1116cc2e2d,하나니,하나니,汎論以斷,[],False
맹자집주,1112,3775,禮에 朝廷에 不歷位而相與言하며 不踰階而相揖也하나니,1c074c6598e945a0,하나니,하나니,汎論以斷,[],False
맹자집주,1116,3786,仁者는 愛人하고 有禮者는 敬人하나니,49387c38e04f8df8,하나니,하나니,汎論以斷,[],False
맹자집주,1120,3791,此物이 奚宜至哉오하나니라,7feb2c76eda69277,오하나니라,오하나니라,汎論以斷,[],False
맹자집주,1122,3794,其自反而仁矣며 自反而有禮矣로되 其橫逆이 由是也어든 君子必自反也하여 我必不忠이로다하나니라,ecf6c6210446b627,이로다하나니라,로다하나니라,汎論以斷,[],False
맹자집주,1277,4385,故로 並奏八音이면 則於其未作에 而先擊鎛鍾하여 以宣其聲하고 俟其旣闋而後에 擊特磬하여 以收其韻하나니,2a13c61fd8b837ff,하나니,하나니,汎論以斷,[],False
맹자집주,1427,4849,"是故로 以堯爲君而有象하며 以瞽瞍爲父而有舜하며 以紂爲兄之子요 且以爲君이로되 而有微子啓,王子比干이라하나니",2e309369b08e2525,이라하나니,라하나니,汎論以斷,[],False
맹자집주,1492,5042,人有鷄犬放이면 則知求之하되 有放心而不知求하나니,cad328681878afeb,하나니,하나니,汎論以斷,[],False
맹자집주,1518,5108,君子存誠하여 克念克敬하나니 天君泰然하여 百體從令하나니라,21b79eb3b7581caf,하나니라,하나니라,汎論以斷,[],False
맹자집주,1626,5380,天子適諸侯曰巡狩요 諸侯朝於天子曰述職이니 春省耕而補不足하며 秋省斂而助不給하나니,58ee55c057da476a,하나니,하나니,汎論以斷,[],False
맹자집주,1626,5384,是故로 天子는 討而不伐하고 諸侯는 伐而不討하나니,f4b108c606939a05,하나니,하나니,汎論以斷,[],False
맹자집주,1710,5562,此는 又言中人之性은 常必有過然後에 能改하나니,aca248cec0ad4f05,하나니,하나니,汎論以斷,[],False
맹자집주,1729,5609,是故로 知命者는 不立乎巖墻之下하나니라,bd5813fdde9f9e37,하나니라,하나니라,汎論以斷,[],False
맹자집주,1798,5762,一有感觸이면 則其應甚速而無所不通하나니,a2ff837e940154e5,하나니,하나니,汎論以斷,[],False
맹자집주,1848,5869,流水之爲物也 不盈科면 不行하나니,500e2fe321f1d126,하나니,하나니,汎論以斷,[],False
맹자집주,1953,6117,天下有道엔 以道殉身하고 天下無道엔 以身殉道하나니,1fd96ab63d3e33da,하나니,하나니,汎論以斷,[],False
맹자집주,2004,6241,殺人之父면 人亦殺其父하고 殺人之兄이면 人亦殺其兄하나니,2ba0d7a913e3f03b,하나니,하나니,汎論以斷,[],False
맹자집주,2015,6264,好名之人은 能讓千乘之國이어니와 苟非其人이면 簞食豆羹에 見於色하나니라,7c3b102e9fa98f07,하나니라,하나니라,汎論以斷,[],False
맹자집주,2030,6293,諸侯危社稷이면 則變置하나니라,add8d65bb8070fda,하나니라,하나니라,汎論以斷,[],False
맹자집주,2032,6295,犧牲旣成하며 粢盛旣潔하여 祭祀以時로되 然而旱乾水溢이면 則變置社稷하나니라,7ff5d0f988e8620e,하나니라,하나니라,汎論以斷,[],False
맹자집주,2033,6296,祭祀不失禮로되 而土穀之神이 不能爲民禦災捍患이면 則毁其壇壝而更置之하나니,4302bc8ceb2d5261,하나니,하나니,汎論以斷,[],False
맹자집주,2134,6586,曰 膾炙는 所同也요 羊棗는 所獨也니 諱名不諱姓하나니,d72a6e02e252527e,하나니,하나니,汎論以斷,[],False
서경집전(상),125,856,官占은 惟先蔽志오사 昆命于元龜하나니,4fa6ec51787a67b3,하나니,하나니,汎論以斷,[],False
서경집전(상),126,864,帝言 官占之法은 先斷其志之所向然後에 令之於龜하나니,af76b84ee7941bdf,하나니,하나니,汎論以斷,[],False
서경집전(상),168,1187,帝曰 迪朕德은 時乃功惟敍니 皐陶方祗厥敍하여 方施象刑호되 惟明하나니라,c89855ff9e5dcb32,하나니라,하나니라,汎論以斷,[],False
서경집전(상),171,1233,敔는 狀如伏虎하니 背上에 有二十七鉏鋙刻하여 以籈擽之하나니,484b45e413240079,하나니,하나니,汎論以斷,[],False
서경집전(상),201,1415,夾右碣石하여 入于河하나니라,ef7d6fec8dd111a9,하나니라,하나니라,汎論以斷,[],False
서경집전(상),222,1511,浮于濟漯하여 達于河하나니라,e4fb762e0e53820d,하나니라,하나니라,汎論以斷,[],False
서경집전(상),236,1555,浮于汶하여 達于濟하나니라,e81660a56a01ff43,하나니라,하나니라,汎論以斷,[],False
서경집전(상),254,1642,浮于淮泗하여 達于河하나니라,98af15a72b8a8283,하나니라,하나니라,汎論以斷,[],False
서경집전(상),273,1704,沿于江海하여 達于淮泗하나니라,cdd24b884af7aa2e,하나니라,하나니라,汎論以斷,[],False
서경집전(상),288,1753,惟箘簵楛는 三邦이 底貢厥名하나니라,2f46dcc267588a0d,하나니라,하나니라,汎論以斷,[],False
서경집전(상),290,1779,浮于江沱潛漢하여 逾于洛하여 至于南河하나니라,e858d672dc15a861,하나니라,하나니라,汎論以斷,[],False
서경집전(상),306,1836,浮于洛하여 達于河하나니라,8f17a3a365e45e90,하나니라,하나니라,汎論以斷,[],False
서경집전(상),326,1893,西傾으로 因桓是來하여 浮于潛하며 逾于沔하며 入于渭하여 亂于河하나니라,832395fd5ca0405c,하나니라,하나니라,汎論以斷,[],False
서경집전(상),350,1976,浮于積石하여 至于龍門西河하여 會于渭汭하나니라,57219d3ebd65353a,하나니라,하나니라,汎論以斷,[],False
서경집전(상),397,2282,五百里는 綏服이니 三百里는 揆文敎하고 二百里는 奮武衛하나니라,6093124de098009d,하나니라,하나니라,汎論以斷,[],False
서경집전(상),425,2397,民惟邦本이니 本固라사 邦寧하나니라,30a1876a129c7345,하나니라,하나니라,汎論以斷,[],False
서경집전(상),451,2543,火炎崑岡하면 玉石이 俱焚하나니,cb6ea79b1cadbb7c,하나니,하나니,汎論以斷,[],False
서경집전(상),457,2569,非台小子 敢行稱亂이라 有夏多罪어늘 天命殛之하시나니라,d45fd443c5065507,하시나니라,하시나니라,汎論以斷,[],False
서경집전(상),459,2573,今爾有衆이 汝曰 我后不恤我衆하여 舍我穡事하고 而割正夏라하나니,b5b8c8de9b174fc1,라하나니,라하나니,汎論以斷,[],False
서경집전(상),461,2579,今汝其曰호되 夏罪는 其如台라하나니,3c53adde3bea301b,라하나니,라하나니,汎論以斷,[],False
서경집전(상),523,2887,聖謨洋洋하여 嘉言이 孔彰하시니 惟上帝는 不常하사 作善이어든 降之百祥하시고 作不善이어든 降之百殃하시나니,501ed2b45881aadd,하시나니,하시나니,汎論以斷,[],False
서경집전(상),666,3371,先王設敎에 因俗之善而導之하고 反俗之惡而禁之하나니,b65a745a7ef0957b,하나니,하나니,汎論以斷,[],False
서경집전(상),700,3468,知之曰明哲이니 明哲이 實作則하나니,75bb2b4f9b18c67b,하나니,하나니,汎論以斷,[],False
서경집전(하),36,146,惟受는 罪浮于桀하니 剝喪元良하며 賊虐諫輔하며 謂己有天命이라하며 謂敬不足行이라하며 謂祭無益이라하며 謂暴無傷이라하나니,eabdb30e4b77b528,이라하나니,라하나니,汎論以斷,[],False
서경집전(하),571,2178,相小人한대 厥父母勤勞稼穡이어든 厥子乃不知稼穡之艱難하고 乃逸하며 乃諺하며 旣誕하나니,555857a1406e89d3,하나니,하나니,汎論以斷,[],False
서경집전(하),802,3052,少師少傅少保는 曰三孤니 貳公弘化하여 寅亮天地하여 弼予一人하나니라,62204cf8134669fa,하나니라,하나니라,汎論以斷,[],False
서경집전(하),804,3058,冡宰는 掌邦治하니 統百官하고 均四海하나니라,97486e09c9cffacc,하나니라,하나니라,汎論以斷,[],False
서경집전(하),806,3063,司徒는 掌邦敎하니 敷五典하여 擾兆民하나니라,a8d4f1b44a0702b0,하나니라,하나니라,汎論以斷,[],False
서경집전(하),808,3067,宗伯은 掌邦禮하니 治神人하여 和上下하나니라,f5c6cd78f32b8ceb,하나니라,하나니라,汎論以斷,[],False
서경집전(하),810,3071,司馬는 掌邦政하니 統六師하여 平邦國하나니라,f504869006f030c5,하나니라,하나니라,汎論以斷,[],False
서경집전(하),812,3076,司寇는 掌邦禁하니 詰姦慝하며 刑暴亂하나니라,d158c66cbc5ff36d,하나니라,하나니라,汎論以斷,[],False
서경집전(하),814,3082,司空은 掌邦土하니 居四民하며 時地利하나니라,0539c19b287d8104,하나니라,하나니라,汎論以斷,[],False
서경집전(하),816,3085,六卿이 分職하여 各率其屬하여 以倡九牧하여 阜成兆民하나니라,b94dc181e5b32cad,하나니라,하나니라,汎論以斷,[],False
서경집전(하),818,3091,六年에 五服이 一朝어든 又六年에 王乃時巡하여 考制度于四岳이어시든 諸侯各朝于方岳이어든 大明黜陟하나니라,5f39b04a7ab6863b,하나니라,하나니라,汎論以斷,[],False
서경집전(하),827,3129,作德하면 心逸하여 日休하고 作僞하면 心勞하여 日拙하나니라,4c4106d6de047b5b,하나니라,하나니라,汎論以斷,[],False
시경집전(상),418,984,終風且暴나 顧我則笑하나니,ddef68528174b11a,하나니,하나니,汎論以斷,[],False
시경집전(상),502,1156,習習谷風이 以陰以雨나니,86eb1eb146066471,나니,나니,汎論以斷,[],False
시경집전(상),696,1599,故로 自肆而不反하나니,cce1a79b7a7b34a6,하나니,하나니,汎論以斷,[],False
시경집전(상),991,2319,知我者는 謂我心憂어늘 不知我者는 謂我何求오하나니,5d267478eac1e3f2,오하나니,오하나니,汎論以斷,[],False
시경집전(상),997,2338,知我者는 謂我心憂어늘 不知我者는 謂我何求오하나니,5d267478eac1e3f2,오하나니,오하나니,汎論以斷,[],False
시경집전(상),1002,2345,知我者는 謂我心憂어늘 不知我者는 謂我何求오하나니,5d267478eac1e3f2,오하나니,오하나니,汎論以斷,[],False
시경집전(상),1018,2374,君子陽陽하여 左執簧하고 右招我由房하나니,6ac1712036a58a54,하나니,하나니,汎論以斷,[],False
시경집전(상),1022,2389,君子陶陶하여 左執翿하고 右招我由敖하나니,28512bba03d0c040,하나니,하나니,汎論以斷,[],False
시경집전(상),1297,2991,風雨는 思君子也니 亂世則思君子不改其度焉하나니라,fc2c0f040ee37938,하나니라,하나니라,汎論以斷,[],False
시경집전(상),1306,3011,子衿은 刺學校廢也니 世亂則學校不修焉하나니라,cdcdf77dc80fe1e0,하나니라,하나니라,汎論以斷,[],False
시경집전(상),1377,3165,婚禮에 壻往婦家親迎할새 旣奠鴈하고 御輪而先歸하여 俟于門外라가 婦至則揖以入하나니,207919364b4ab319,하나니,하나니,汎論以斷,[],False
시경집전(상),1434,3278,未幾見兮면 突而弁兮하나니라,9da2e17be625aca7,하나니라,하나니라,汎論以斷,[],False
시경집전(상),1477,3367,終日射侯호되 不出正兮하나니,b320d86f96d0715c,하나니,하나니,汎論以斷,[],False
시경집전(상),1514,3463,彼人是哉어늘 子曰何其오하나니,1109f7b315e139cb,오하나니,오하나니,汎論以斷,[],False
시경집전(상),1522,3479,彼人是哉어늘 子曰何其오하나니,1109f7b315e139cb,오하나니,오하나니,汎論以斷,[],False
시경집전(상),1550,3533,不狩不獵이면 胡瞻爾庭有縣貆兮리오하나니,2fa31a1e7f7bb75c,리오하나니,리오하나니,汎論以斷,[],False
시경집전(상),1556,3556,不狩不獵이면 胡瞻爾庭有縣特兮리오하나니,eacb775a438000b6,리오하나니,리오하나니,汎論以斷,[],False
시경집전(상),1561,3565,不狩不獵이면 胡瞻爾庭有縣鶉兮리오하나니,cce7b12d1b10c8de,리오하나니,리오하나니,汎論以斷,[],False
시경집전(상),1654,3760,綢繆는 刺晉亂也니 國亂이면 則昏姻不得其時焉하나니라,019246f993369a85,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2004,4555,祥冠은 祥則冠之하고 禫則除之하나니,188e411a32b99ace,하나니,하나니,汎論以斷,[],False
시경집전(상),2098,4758,七月流火어든 九月授衣하나니라,411459e4be48cbc6,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2099,4759,一之日觱發하고 二之日栗烈하나니,44e0a1bbfa477543,하나니,하나니,汎論以斷,[],False
시경집전(상),2102,4762,同我婦子하여 饁彼南畝하니 田畯至喜하나니라,82e6ca564cd180b8,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2105,4787,七月流火어든 九月授衣하나니라,4fdccff575f8023a,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2108,4790,春日遲遲어든 采蘩祁祁하나니,a76bb2ce2fd5acc4,하나니,하나니,汎論以斷,[],False
시경집전(상),2115,4814,七月鳴鵙이어든 八月載績하나니,fe92411a7633e9cc,하나니,하나니,汎論以斷,[],False
시경집전(상),2116,4815,載玄載黃하여 我朱孔陽이어든 爲公子裳하나니라,fb587ba0bd1ee6da,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2123,4838,載纘武功하여 言私其豵이요 獻豜于公하나니라,10f6919d964f0c58,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2128,4856,十月蟋蟀이 入我牀下하나니라,0c7092772c716172,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2135,4876,爲此春酒하여 以介眉壽하나니라,754688bbae18b551,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2140,4892,九月築場圃요 十月納禾稼하나니,3364af49d6c502c4,하나니,하나니,汎論以斷,[],False
시경집전(상),2147,4915,二之日鑿冰冲冲하여 三之日納于凌陰하나니,bad215145aef5cf3,하나니,하나니,汎論以斷,[],False
시경집전(상),2148,4916,四之日其蚤에 獻羔祭韭하나니라,6c5f7869025a0eb2,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2152,4936,是以로 冬無愆陽하고 夏無伏陰하고 春無凄風하고 秋無苦雨하며 雷出不震하고 無災霜雹하며 癘疾不降하여 民天夭札也하나니라,983d23a7393e86f7,하나니라,하나니라,汎論以斷,[],False
시경집전(상),2321,5386,原隰裒矣에 兄弟求矣하나니라,8246872c455c4afb,하나니라,하나니라,汎論以斷,[],False
